Date,Year,Month,Day,RetroID,Visitor,Home,Site,Home,FirstBase,SecondBase,ThirdBase,LeftField,RightField,AllUmpires,Ejections,Changes
1913/09/23,1913,09,23,BOS191309232,Chicago White Sox,Boston Red Sox,Fenway Park,Billy Evans,Charlie Ferguson,(none),(none),,,Billy Evans;Charlie Ferguson,,
1913/09/25,1913,09,25,BOS191309250,Philadelphia Athletics,Boston Red Sox,Fenway Park,Jack Egan,Billy Evans,(none),(none),,,Jack Egan;Billy Evans,,
1913/04/09,1913,04,09,BRO191304090,Philadelphia Phillies,Brooklyn Dodgers,Ebbets Field,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/04/18,1913,04,18,BRO191304180,Philadelphia Phillies,Brooklyn Dodgers,Ebbets Field,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/04/19,1913,04,19,BRO191304190,Philadelphia Phillies,Brooklyn Dodgers,Ebbets Field,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/04/21,1913,04,21,BRO191304210,Philadelphia Phillies,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/04/26,1913,04,26,BRO191304260,New York Giants,Brooklyn Dodgers,Ebbets Field,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/04/29,1913,04,29,BRO191304290,New York Giants,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/04/30,1913,04,30,BRO191304300,New York Giants,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,John McGraw ejected by Cy Rigler,
1913/05/01,1913,05,01,BRO191305010,Boston Braves,Brooklyn Dodgers,Ebbets Field,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/05/02,1913,05,02,BRO191305020,Boston Braves,Brooklyn Dodgers,Ebbets Field,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/05/03,1913,05,03,BRO191305030,Boston Braves,Brooklyn Dodgers,Ebbets Field,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/05/05,1913,05,05,BRO191305050,Boston Braves,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/05/06,1913,05,06,BRO191305060,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Hank O'Day,Bob Emslie,(none),(none),,,Hank O'Day;Bob Emslie,,
1913/05/07,1913,05,07,BRO191305070,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Hank O'Day,Bob Emslie,(none),(none),,,Hank O'Day;Bob Emslie,,
1913/05/08,1913,05,08,BRO191305080,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Hank O'Day,Bob Emslie,(none),(none),,,Hank O'Day;Bob Emslie,,
1913/05/09,1913,05,09,BRO191305090,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Bob Emslie,Hank O'Day,(none),(none),,,Bob Emslie;Hank O'Day,,
1913/05/10,1913,05,10,BRO191305100,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/05/12,1913,05,12,BRO191305120,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/05/13,1913,05,13,BRO191305130,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/05/14,1913,05,14,BRO191305140,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/05/15,1913,05,15,BRO191305150,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Bill Brennan,Mal Eason,(none),(none),,,Bill Brennan;Mal Eason,,
1913/05/16,1913,05,16,BRO191305160,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Bill Brennan,Mal Eason,(none),(none),,,Bill Brennan;Mal Eason,,
1913/05/20,1913,05,20,BRO191305200,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/05/21,1913,05,21,BRO191305210,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,Jake Daubert ejected by Bill Klem;Otto Miller ejected by Bill Klem;George Cutshaw ejected by Bill Klem,
1913/05/22,1913,05,22,BRO191305220,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/05/24,1913,05,24,BRO191305240,Philadelphia Phillies,Brooklyn Dodgers,Ebbets Field,Hank O'Day,Bob Emslie,(none),(none),,,Hank O'Day;Bob Emslie,,
1913/06/30,1913,06,30,BRO191306300,Boston Braves,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/07/01,1913,07,01,BRO191307010,Boston Braves,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/07/04,1913,07,04,BRO191307041,New York Giants,Brooklyn Dodgers,Ebbets Field,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/07/04,1913,07,04,BRO191307042,New York Giants,Brooklyn Dodgers,Ebbets Field,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/07/05,1913,07,05,BRO191307050,New York Giants,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,Fred Snodgrass ejected by Cy Rigler,
1913/07/07,1913,07,07,BRO191307070,New York Giants,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/07/08,1913,07,08,BRO191307080,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Ernie Quigley,Bob Emslie,(none),(none),,,Ernie Quigley;Bob Emslie,,
1913/07/09,1913,07,09,BRO191307090,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Ernie Quigley,Bob Emslie,(none),(none),,,Ernie Quigley;Bob Emslie,,
1913/07/10,1913,07,10,BRO191307100,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Ernie Quigley,Bob Emslie,(none),(none),,,Ernie Quigley;Bob Emslie,,
1913/07/11,1913,07,11,BRO191307110,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Ernie Quigley,Bob Emslie,(none),(none),,,Ernie Quigley;Bob Emslie,Otto Miller ejected by Ernie Quigley,
1913/07/12,1913,07,12,BRO191307120,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Ernie Quigley,Bob Emslie,(none),(none),,,Ernie Quigley;Bob Emslie,Ward Miller ejected by Ernie Quigley,
1913/07/14,1913,07,14,BRO191307140,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Bill Brennan,Mal Eason,(none),(none),,,Bill Brennan;Mal Eason,,
1913/07/16,1913,07,16,BRO191307160,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/07/17,1913,07,17,BRO191307170,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/07/18,1913,07,18,BRO191307180,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Bill Klem,(none),(none),(none),,,Bill Klem,,
1913/07/19,1913,07,19,BRO191307190,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/07/21,1913,07,21,BRO191307210,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/07/22,1913,07,22,BRO191307220,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/07/23,1913,07,23,BRO191307230,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/08/12,1913,08,12,BRO191308120,New York Giants,Brooklyn Dodgers,Ebbets Field,Hank O'Day,Ernie Quigley,(none),(none),,,Hank O'Day;Ernie Quigley,,
1913/08/13,1913,08,13,BRO191308131,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Ernie Quigley,Bob Emslie,(none),(none),,,Ernie Quigley;Bob Emslie,,
1913/08/13,1913,08,13,BRO191308132,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Hank O'Day,Bob Emslie,(none),(none),,,Hank O'Day;Bob Emslie,,
1913/08/14,1913,08,14,BRO191308140,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Hank O'Day,Bob Emslie,(none),(none),,,Hank O'Day;Bob Emslie,,
1913/08/15,1913,08,15,BRO191308150,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Hank O'Day,Bob Emslie,(none),(none),,,Hank O'Day;Bob Emslie,,
1913/08/16,1913,08,16,BRO191308161,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/08/16,1913,08,16,BRO191308162,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Lord Byron,Cy Rigler,(none),(none),,,Lord Byron;Cy Rigler,,
1913/08/18,1913,08,18,BRO191308181,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/08/19,1913,08,19,BRO191308190,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/08/20,1913,08,20,BRO191308200,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/08/21,1913,08,21,BRO191308210,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/08/22,1913,08,22,BRO191308220,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,Red Smith ejected by Bill Klem,
1913/08/23,1913,08,23,BRO191308230,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/08/25,1913,08,25,BRO191308250,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Bill Brennan,Mal Eason,(none),(none),,,Bill Brennan;Mal Eason,,
1913/08/26,1913,08,26,BRO191308260,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Bill Brennan,Mal Eason,(none),(none),,,Bill Brennan;Mal Eason,,
1913/08/27,1913,08,27,BRO191308270,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Bill Brennan,Mal Eason,(none),(none),,,Bill Brennan;Mal Eason,,
1913/08/28,1913,08,28,BRO191308280,Boston Braves,Brooklyn Dodgers,Ebbets Field,Hank O'Day,Bob Emslie,(none),(none),,,Hank O'Day;Bob Emslie,,
1913/08/30,1913,08,30,BRO191308301,Boston Braves,Brooklyn Dodgers,Ebbets Field,Hank O'Day,Bob Emslie,(none),(none),,,Hank O'Day;Bob Emslie,,
1913/08/30,1913,08,30,BRO191308302,Boston Braves,Brooklyn Dodgers,Ebbets Field,Hank O'Day,Bob Emslie,(none),(none),,,Hank O'Day;Bob Emslie,,
1913/09/01,1913,09,01,BRO191309011,Philadelphia Phillies,Brooklyn Dodgers,Ebbets Field,Bill Brennan,Mal Eason,(none),(none),,,Bill Brennan;Mal Eason,Doc Miller ejected by Bill Brennan,
1913/09/01,1913,09,01,BRO191309012,Philadelphia Phillies,Brooklyn Dodgers,Ebbets Field,Mal Eason,Bill Brennan,(none),(none),,,Mal Eason;Bill Brennan,,
1913/09/02,1913,09,02,BRO191309020,Philadelphia Phillies,Brooklyn Dodgers,Ebbets Field,Bill Brennan,Mal Eason,(none),(none),,,Bill Brennan;Mal Eason,,
1913/09/03,1913,09,03,BRO191309031,Philadelphia Phillies,Brooklyn Dodgers,Ebbets Field,Bill Brennan,Mal Eason,(none),(none),,,Bill Brennan;Mal Eason,,
1913/09/25,1913,09,25,BRO191309250,New York Giants,Brooklyn Dodgers,Ebbets Field,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/09/26,1913,09,26,BRO191309260,New York Giants,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/09/27,1913,09,27,BRO191309270,New York Giants,Brooklyn Dodgers,Ebbets Field,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,Casey Stengel ejected by Cy Rigler,
1913/04/17,1913,04,17,BSN191304170,New York Giants,Boston Braves,South End Grounds III,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,Bill Sweeney ejected by Cy Rigler,
1913/04/18,1913,04,18,BSN191304180,New York Giants,Boston Braves,South End Grounds III,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,Larry Doyle ejected by Lord Byron,
1913/04/19,1913,04,19,BSN191304191,New York Giants,Boston Braves,South End Grounds III,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/04/19,1913,04,19,BSN191304192,New York Giants,Boston Braves,South End Grounds III,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/04/21,1913,04,21,BSN191304210,New York Giants,Boston Braves,South End Grounds III,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/04/22,1913,04,22,BSN191304220,Brooklyn Dodgers,Boston Braves,South End Grounds III,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/04/23,1913,04,23,BSN191304230,Brooklyn Dodgers,Boston Braves,South End Grounds III,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/04/24,1913,04,24,BSN191304240,Brooklyn Dodgers,Boston Braves,South End Grounds III,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/04/25,1913,04,25,BSN191304250,Brooklyn Dodgers,Boston Braves,South End Grounds III,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/05/06,1913,05,06,BSN191305060,Pittsburgh Pirates,Boston Braves,South End Grounds III,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/05/07,1913,05,07,BSN191305070,Pittsburgh Pirates,Boston Braves,South End Grounds III,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/05/08,1913,05,08,BSN191305080,Pittsburgh Pirates,Boston Braves,South End Grounds III,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/05/09,1913,05,09,BSN191305090,Pittsburgh Pirates,Boston Braves,South End Grounds III,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/05/10,1913,05,10,BSN191305100,St. Louis Cardinals,Boston Braves,South End Grounds III,Hank O'Day,Bob Emslie,(none),(none),,,Hank O'Day;Bob Emslie,,
1913/05/20,1913,05,20,BSN191305200,Chicago Cubs,Boston Braves,South End Grounds III,Bill Brennan,Mal Eason,(none),(none),,,Bill Brennan;Mal Eason,,
1913/05/21,1913,05,21,BSN191305210,Chicago Cubs,Boston Braves,South End Grounds III,Bill Brennan,Mal Eason,(none),(none),,,Bill Brennan;Mal Eason,,
1913/05/26,1913,05,26,BSN191305260,New York Giants,Boston Braves,South End Grounds III,Hank O'Day,Bob Emslie,(none),(none),,,Hank O'Day;Bob Emslie,,
1913/05/27,1913,05,27,BSN191305271,New York Giants,Boston Braves,South End Grounds III,Hank O'Day,Bob Emslie,(none),(none),,,Hank O'Day;Bob Emslie,,
1913/05/27,1913,05,27,BSN191305272,New York Giants,Boston Braves,South End Grounds III,Hank O'Day,Bob Emslie,(none),(none),,,Hank O'Day;Bob Emslie,,
1913/05/30,1913,05,30,BSN191305301,Brooklyn Dodgers,Boston Braves,South End Grounds III,Bill Brennan,Mal Eason,(none),(none),,,Bill Brennan;Mal Eason,,
1913/05/31,1913,05,31,BSN191305311,Brooklyn Dodgers,Boston Braves,South End Grounds III,Bill Brennan,Mal Eason,(none),(none),,,Bill Brennan;Mal Eason,,
1913/05/31,1913,05,31,BSN191305312,Brooklyn Dodgers,Boston Braves,South End Grounds III,Bill Brennan,Mal Eason,(none),(none),,,Bill Brennan;Mal Eason,,
1913/07/12,1913,07,12,BSN191307120,Pittsburgh Pirates,Boston Braves,South End Grounds III,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/07/14,1913,07,14,BSN191307140,Pittsburgh Pirates,Boston Braves,South End Grounds III,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/07/15,1913,07,15,BSN191307150,Pittsburgh Pirates,Boston Braves,South End Grounds III,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,Tex McDonald ejected by Lord Byron,
1913/07/16,1913,07,16,BSN191307160,Pittsburgh Pirates,Boston Braves,South End Grounds III,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/07/17,1913,07,17,BSN191307171,Chicago Cubs,Boston Braves,South End Grounds III,Ernie Quigley,Bob Emslie,(none),(none),,,Ernie Quigley;Bob Emslie,,
1913/07/17,1913,07,17,BSN191307172,Chicago Cubs,Boston Braves,South End Grounds III,Hank O'Day,Bob Emslie,(none),(none),,,Hank O'Day;Bob Emslie,,
1913/07/19,1913,07,19,BSN191307190,Chicago Cubs,Boston Braves,South End Grounds III,Hank O'Day,Bob Emslie,(none),(none),,,Hank O'Day;Bob Emslie,,
1913/07/21,1913,07,21,BSN191307210,Chicago Cubs,Boston Braves,South End Grounds III,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/08/12,1913,08,12,BSN191308121,Chicago Cubs,Boston Braves,South End Grounds III,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,Johnny Evers ejected by Al Orth;Jimmy Archer ejected by Bill Klem,
1913/08/12,1913,08,12,BSN191308122,Chicago Cubs,Boston Braves,South End Grounds III,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/08/14,1913,08,14,BSN191308141,Chicago Cubs,Boston Braves,South End Grounds III,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/08/14,1913,08,14,BSN191308142,Chicago Cubs,Boston Braves,South End Grounds III,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/08/15,1913,08,15,BSN191308150,Chicago Cubs,Boston Braves,South End Grounds III,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/08/25,1913,08,25,BSN191308250,Pittsburgh Pirates,Boston Braves,South End Grounds III,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,Bill Sweeney ejected by Cy Rigler,
1913/08/26,1913,08,26,BSN191308260,Pittsburgh Pirates,Boston Braves,South End Grounds III,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,Les Mann ejected by Lord Byron,
1913/09/29,1913,09,29,BSN191309291,New York Giants,Boston Braves,South End Grounds III,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/09/29,1913,09,29,BSN191309292,New York Giants,Boston Braves,South End Grounds III,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/09/30,1913,09,30,BSN191309300,New York Giants,Boston Braves,South End Grounds III,Bill Klem,Al Orth,(none),(none),,,Bill Klem;Al Orth,,
1913/10/03,1913,10,03,BSN191310032,Brooklyn Dodgers,Boston Braves,South End Grounds III,Cy Rigler,Lord Byron,(none),(none),,,Cy Rigler;Lord Byron,,
1913/04/17,1913,04,17,CHA191304170,Cleveland Indians,Chicago White Sox,Comiskey Park I,Silk O'Loughlin,Charlie Ferguson,(none),(none),,,Silk O'Loughlin;Charlie Ferguson,,
1913/04/18,1913,04,18,CHA191304180,Cleveland Indians,Chicago White Sox,Comiskey Park I,Charlie Ferguson,Silk O'Loughlin,(none),(none),,,Charlie Ferguson;Silk O'Loughlin,,
1913/04/19,1913,04,19,CHA191304190,Cleveland Indians,Chicago White Sox,Comiskey Park I,Silk O'Loughlin,Charlie Ferguson,(none),(none),,,Silk O'Loughlin;Charlie Ferguson,,
1913/04/20,1913,04,20,CHA191304200,Cleveland Indians,Chicago White Sox,Comiskey Park I,Silk O'Loughlin,Charlie Ferguson,(none),(none),,,Silk O'Loughlin;Charlie Ferguson,,
1913/04/21,1913,04,21,CHA191304210,Detroit Tigers,Chicago White Sox,Comiskey Park I,Charlie Ferguson,Silk O'Loughlin,(none),(none),,,Charlie Ferguson;Silk O'Loughlin,,
1913/04/22,1913,04,22,CHA191304220,Detroit Tigers,Chicago White Sox,Comiskey Park I,Silk O'Loughlin,Charlie Ferguson,(none),(none),,,Silk O'Loughlin;Charlie Ferguson,,
1913/04/23,1913,04,23,CHA191304230,Detroit Tigers,Chicago White Sox,Comiskey Park I,Silk O'Loughlin,Charlie Ferguson,(none),(none),,,Silk O'Loughlin;Charlie Ferguson,,
1913/04/24,1913,04,24,CHA191304240,St.Louis Browns,Chicago White Sox,Comiskey Park I,Charlie Ferguson,Silk O'Loughlin,(none),(none),,,Charlie Ferguson;Silk O'Loughlin,,
