Date,Year,Month,Day,RetroID,Visitor,Home,Site,Home,FirstBase,SecondBase,ThirdBase,LeftField,RightField,AllUmpires,Ejections,Changes
1901/06/25,1901,06,25,BLA190106250,Detroit Tigers,Baltimore Orioles,,Jack Sheridan,Tommy Connolly,"(none)","(none)",,,Jack Sheridan;Tommy Connolly,,
1901/06/27,1901,06,27,BLA190106270,Philadelphia Athletics,Baltimore Orioles,,Al Mannassau,Tommy Connolly,"(none)","(none)",,,Al Mannassau;Tommy Connolly,,
1901/06/28,1901,06,28,BLA190106280,Philadelphia Athletics,Baltimore Orioles,,Al Mannassau,Tommy Connolly,"(none)","(none)",,,Al Mannassau;Tommy Connolly,,
1901/06/29,1901,06,29,BLA190106290,Philadelphia Athletics,Baltimore Orioles,,Al Mannassau,Tommy Connolly,"(none)","(none)",,,Al Mannassau;Tommy Connolly,,
1901/07/01,1901,07,01,BLA190107010,Boston Red Sox,Baltimore Orioles,,Al Mannassau,Tommy Connolly,"(none)","(none)",,,Al Mannassau;Tommy Connolly,,
1901/07/02,1901,07,02,BLA190107020,Boston Red Sox,Baltimore Orioles,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/07/12,1901,07,12,BLA190107120,Washington Senators,Baltimore Orioles,,Jack Sheridan,Al Mannassau,"(none)","(none)",,,Jack Sheridan;Al Mannassau,,
1901/07/15,1901,07,15,BLA190107151,Washington Senators,Baltimore Orioles,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/07/15,1901,07,15,BLA190107152,Washington Senators,Baltimore Orioles,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/07/31,1901,07,31,BLA190107310,Washington Senators,Baltimore Orioles,,Joe Cantillon,Jack Haskell,"(none)","(none)",,,Joe Cantillon;Jack Haskell,,
1901/08/01,1901,08,01,BLA190108011,Washington Senators,Baltimore Orioles,,Joe Cantillon,Jack Haskell,"(none)","(none)",,,Joe Cantillon;Jack Haskell,,
1901/08/01,1901,08,01,BLA190108012,Washington Senators,Baltimore Orioles,,Joe Cantillon,Jack Haskell,"(none)","(none)",,,Joe Cantillon;Jack Haskell,,
1901/08/02,1901,08,02,BLA190108020,Washington Senators,Baltimore Orioles,,Joe Cantillon,Jack Haskell,"(none)","(none)",,,Joe Cantillon;Jack Haskell,,
1901/08/03,1901,08,03,BLA190108031,Washington Senators,Baltimore Orioles,,Joe Cantillon,Jack Haskell,"(none)","(none)",,,Joe Cantillon;Jack Haskell,,
1901/08/03,1901,08,03,BLA190108032,Washington Senators,Baltimore Orioles,,Joe Cantillon,Jack Haskell,"(none)","(none)",,,Joe Cantillon;Jack Haskell,,
1901/08/05,1901,08,05,BLA190108051,Boston Red Sox,Baltimore Orioles,,Joe Cantillon,Jack Haskell,"(none)","(none)",,,Joe Cantillon;Jack Haskell,,
1901/08/05,1901,08,05,BLA190108052,Boston Red Sox,Baltimore Orioles,,Joe Cantillon,Jack Haskell,"(none)","(none)",,,Joe Cantillon;Jack Haskell,,
1901/08/07,1901,08,07,BLA190108071,Boston Red Sox,Baltimore Orioles,,Joe Cantillon,Jack Haskell,"(none)","(none)",,,Joe Cantillon;Jack Haskell,,
1901/08/07,1901,08,07,BLA190108072,Boston Red Sox,Baltimore Orioles,,Joe Cantillon,Jack Haskell,"(none)","(none)",,,Joe Cantillon;Jack Haskell,,
1901/08/15,1901,08,15,BLA190108150,Cleveland Guardians,Baltimore Orioles,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/08/16,1901,08,16,BLA190108160,Cleveland Guardians,Baltimore Orioles,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/08/17,1901,08,17,BLA190108170,Cleveland Guardians,Baltimore Orioles,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/08/19,1901,08,19,BLA190108190,Detroit Tigers,Baltimore Orioles,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/08/20,1901,08,20,BLA190108200,Detroit Tigers,Baltimore Orioles,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/08/22,1901,08,22,BLA190108220,Chicago White Sox,Baltimore Orioles,,Jack Sheridan,"(none)","(none)","(none)",,,Jack Sheridan,,
1901/08/23,1901,08,23,BLA190108230,Chicago White Sox,Baltimore Orioles,,Jack Sheridan,"(none)","(none)","(none)",,,Jack Sheridan,,
1901/08/24,1901,08,24,BLA190108240,Chicago White Sox,Baltimore Orioles,,Jack Sheridan,"(none)","(none)","(none)",,,Jack Sheridan,,
1901/08/26,1901,08,26,BLA190108260,Milwaukee Brewers,Baltimore Orioles,,Jack Sheridan,"(none)","(none)","(none)",,,Jack Sheridan,,
1901/08/27,1901,08,27,BLA190108270,Milwaukee Brewers,Baltimore Orioles,,Jack Sheridan,"(none)","(none)","(none)",,,Jack Sheridan,,
1901/08/28,1901,08,28,BLA190108280,Milwaukee Brewers,Baltimore Orioles,,Jack Sheridan,"(none)","(none)","(none)",,,Jack Sheridan,,
1901/09/12,1901,09,12,BLA190109121,Philadelphia Athletics,Baltimore Orioles,,Jack Sheridan,"(none)","(none)","(none)",,,Jack Sheridan,,
1901/09/12,1901,09,12,BLA190109122,Philadelphia Athletics,Baltimore Orioles,,Jack Sheridan,"(none)","(none)","(none)",,,Jack Sheridan,,
1901/09/13,1901,09,13,BLA190109130,Philadelphia Athletics,Baltimore Orioles,,Jack Sheridan,"(none)","(none)","(none)",,,Jack Sheridan,,
1901/09/18,1901,09,18,BLA190109181,Chicago White Sox,Baltimore Orioles,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/09/18,1901,09,18,BLA190109182,Chicago White Sox,Baltimore Orioles,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/09/21,1901,09,21,BLA190109211,Milwaukee Brewers,Baltimore Orioles,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/09/21,1901,09,21,BLA190109212,Milwaukee Brewers,Baltimore Orioles,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/09/23,1901,09,23,BLA190109231,Milwaukee Brewers,Baltimore Orioles,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/09/23,1901,09,23,BLA190109232,Milwaukee Brewers,Baltimore Orioles,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/09/24,1901,09,24,BLA190109240,Cleveland Guardians,Baltimore Orioles,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/09/25,1901,09,25,BLA190109250,Cleveland Guardians,Baltimore Orioles,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/09/26,1901,09,26,BLA190109260,Cleveland Guardians,Baltimore Orioles,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/09/27,1901,09,27,BLA190109270,Detroit Tigers,Baltimore Orioles,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/09/28,1901,09,28,BLA190109280,Detroit Tigers,Baltimore Orioles,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/05/08,1901,05,08,BOS190105080,Philadelphia Athletics,Boston Red Sox,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/05/09,1901,05,09,BOS190105090,Philadelphia Athletics,Boston Red Sox,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/05/11,1901,05,11,BOS190105110,Washington Senators,Boston Red Sox,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/05/13,1901,05,13,BOS190105130,Washington Senators,Boston Red Sox,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/05/14,1901,05,14,BOS190105140,Washington Senators,Boston Red Sox,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/05/15,1901,05,15,BOS190105150,Washington Senators,Boston Red Sox,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/05/16,1901,05,16,BOS190105160,Baltimore Orioles,Boston Red Sox,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/05/17,1901,05,17,BOS190105170,Baltimore Orioles,Boston Red Sox,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/06/07,1901,06,07,BOS190106070,Milwaukee Brewers,Boston Red Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/06/08,1901,06,08,BOS190106080,Milwaukee Brewers,Boston Red Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/06/10,1901,06,10,BOS190106100,Milwaukee Brewers,Boston Red Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/06/11,1901,06,11,BOS190106110,Milwaukee Brewers,Boston Red Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/06/12,1901,06,12,BOS190106120,Detroit Tigers,Boston Red Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/06/13,1901,06,13,BOS190106130,Detroit Tigers,Boston Red Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/06/14,1901,06,14,BOS190106140,Detroit Tigers,Boston Red Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/06/15,1901,06,15,BOS190106150,Detroit Tigers,Boston Red Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/06/17,1901,06,17,BOS190106171,Chicago White Sox,Boston Red Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/06/17,1901,06,17,BOS190106172,Chicago White Sox,Boston Red Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/06/18,1901,06,18,BOS190106180,Chicago White Sox,Boston Red Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/06/19,1901,06,19,BOS190106190,Chicago White Sox,Boston Red Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/06/20,1901,06,20,BOS190106200,Chicago White Sox,Boston Red Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/06/21,1901,06,21,BOS190106210,Cleveland Guardians,Boston Red Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/06/22,1901,06,22,BOS190106220,Cleveland Guardians,Boston Red Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/06/24,1901,06,24,BOS190106240,Cleveland Guardians,Boston Red Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/06/25,1901,06,25,BOS190106250,Cleveland Guardians,Boston Red Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/07/03,1901,07,03,BOS190107030,Baltimore Orioles,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/07/04,1901,07,04,BOS190107041,Baltimore Orioles,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/07/04,1901,07,04,BOS190107042,Baltimore Orioles,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/07/05,1901,07,05,BOS190107050,Washington Senators,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/07/06,1901,07,06,BOS190107060,Washington Senators,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/07/08,1901,07,08,BOS190107080,Washington Senators,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/07/10,1901,07,10,BOS190107100,Philadelphia Athletics,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/07/11,1901,07,11,BOS190107110,Philadelphia Athletics,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/07/12,1901,07,12,BOS190107120,Philadelphia Athletics,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/08/08,1901,08,08,BOS190108080,Baltimore Orioles,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/09,1901,08,09,BOS190108091,Baltimore Orioles,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/09,1901,08,09,BOS190108092,Baltimore Orioles,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/10,1901,08,10,BOS190108101,Baltimore Orioles,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/10,1901,08,10,BOS190108102,Baltimore Orioles,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/12,1901,08,12,BOS190108121,Philadelphia Athletics,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/12,1901,08,12,BOS190108122,Philadelphia Athletics,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/13,1901,08,13,BOS190108130,Philadelphia Athletics,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/14,1901,08,14,BOS190108141,Philadelphia Athletics,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/14,1901,08,14,BOS190108142,Philadelphia Athletics,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/16,1901,08,16,BOS190108160,Chicago White Sox,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/17,1901,08,17,BOS190108170,Chicago White Sox,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/19,1901,08,19,BOS190108190,Milwaukee Brewers,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/20,1901,08,20,BOS190108200,Milwaukee Brewers,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/21,1901,08,21,BOS190108210,Milwaukee Brewers,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/22,1901,08,22,BOS190108220,Cleveland Guardians,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/23,1901,08,23,BOS190108230,Cleveland Guardians,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/24,1901,08,24,BOS190108240,Cleveland Guardians,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/26,1901,08,26,BOS190108260,Detroit Tigers,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/27,1901,08,27,BOS190108270,Detroit Tigers,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/08/28,1901,08,28,BOS190108280,Detroit Tigers,Boston Red Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/09/14,1901,09,14,BOS190109140,Washington Senators,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/09/16,1901,09,16,BOS190109161,Washington Senators,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/09/16,1901,09,16,BOS190109162,Washington Senators,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/09/17,1901,09,17,BOS190109170,Cleveland Guardians,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/09/20,1901,09,20,BOS190109200,Detroit Tigers,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/09/21,1901,09,21,BOS190109210,Detroit Tigers,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/09/23,1901,09,23,BOS190109231,Detroit Tigers,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/09/23,1901,09,23,BOS190109232,Detroit Tigers,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/09/24,1901,09,24,BOS190109240,Chicago White Sox,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/09/25,1901,09,25,BOS190109250,Chicago White Sox,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/09/26,1901,09,26,BOS190109260,Chicago White Sox,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/09/27,1901,09,27,BOS190109270,Milwaukee Brewers,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/09/28,1901,09,28,BOS190109281,Milwaukee Brewers,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/09/28,1901,09,28,BOS190109282,Milwaukee Brewers,Boston Red Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/04/24,1901,04,24,CHA190104240,Cleveland Guardians,Chicago White Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/04/25,1901,04,25,CHA190104250,Cleveland Guardians,Chicago White Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/04/27,1901,04,27,CHA190104270,Cleveland Guardians,Chicago White Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/04/28,1901,04,28,CHA190104280,Cleveland Guardians,Chicago White Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/04/29,1901,04,29,CHA190104290,Detroit Tigers,Chicago White Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/04/30,1901,04,30,CHA190104300,Detroit Tigers,Chicago White Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/05/01,1901,05,01,CHA190105010,Detroit Tigers,Chicago White Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/05/02,1901,05,02,CHA190105020,Detroit Tigers,Chicago White Sox,,Tommy Connolly,"(none)","(none)","(none)",,,Tommy Connolly,,
1901/05/16,1901,05,16,CHA190105160,Milwaukee Brewers,Chicago White Sox,,Al Mannassau,Tommy Connolly,"(none)","(none)",,,Al Mannassau;Tommy Connolly,,
1901/05/17,1901,05,17,CHA190105170,Milwaukee Brewers,Chicago White Sox,,Al Mannassau,Tommy Connolly,"(none)","(none)",,,Al Mannassau;Tommy Connolly,,
1901/05/18,1901,05,18,CHA190105180,Milwaukee Brewers,Chicago White Sox,,Tommy Connolly,Al Mannassau,"(none)","(none)",,,Tommy Connolly;Al Mannassau,,
1901/05/19,1901,05,19,CHA190105190,Milwaukee Brewers,Chicago White Sox,,Al Mannassau,Tommy Connolly,"(none)","(none)",,,Al Mannassau;Tommy Connolly,,
1901/05/22,1901,05,22,CHA190105220,Philadelphia Athletics,Chicago White Sox,,Al Mannassau,Tommy Connolly,"(none)","(none)",,,Al Mannassau;Tommy Connolly,,
1901/05/23,1901,05,23,CHA190105230,Philadelphia Athletics,Chicago White Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/05/25,1901,05,25,CHA190105250,Philadelphia Athletics,Chicago White Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/05/26,1901,05,26,CHA190105260,Baltimore Orioles,Chicago White Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/05/27,1901,05,27,CHA190105270,Baltimore Orioles,Chicago White Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/05/28,1901,05,28,CHA190105280,Baltimore Orioles,Chicago White Sox,,Al Mannassau,"(none)","(none)","(none)",,,Al Mannassau,,
1901/05/29,1901,05,29,CHA190105290,Baltimore Orioles,Chicago White Sox,,Al Mannassau,Tommy Connolly,"(none)","(none)",,,Al Mannassau;Tommy Connolly,,
1901/05/30,1901,05,30,CHA190105301,Boston Red Sox,Chicago White Sox,,Al Mannassau,Tommy Connolly,"(none)","(none)",,,Al Mannassau;Tommy Connolly,,
1901/05/30,1901,05,30,CHA190105302,Boston Red Sox,Chicago White Sox,,Al Mannassau,Tommy Connolly,"(none)","(none)",,,Al Mannassau;Tommy Connolly,,
1901/05/31,1901,05,31,CHA190105310,Boston Red Sox,Chicago White Sox,,Al Mannassau,Tommy Connolly,"(none)","(none)",,,Al Mannassau;Tommy Connolly,,
1901/06/01,1901,06,01,CHA190106010,Boston Red Sox,Chicago White Sox,,Al Mannassau,Tommy Connolly,"(none)","(none)",,,Al Mannassau;Tommy Connolly,,
1901/06/02,1901,06,02,CHA190106020,Washington Senators,Chicago White Sox,,Al Mannassau,Tommy Connolly,"(none)","(none)",,,Al Mannassau;Tommy Connolly,,
1901/06/03,1901,06,03,CHA190106030,Washington Senators,Chicago White Sox,,Al Mannassau,Tommy Connolly,"(none)","(none)",,,Al Mannassau;Tommy Connolly,,
1901/06/04,1901,06,04,CHA190106040,Washington Senators,Chicago White Sox,,Al Mannassau,Tommy Connolly,"(none)","(none)",,,Al Mannassau;Tommy Connolly,,
1901/06/27,1901,06,27,CHA190106270,Cleveland Guardians,Chicago White Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/06/28,1901,06,28,CHA190106280,Cleveland Guardians,Chicago White Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/06/29,1901,06,29,CHA190106290,Cleveland Guardians,Chicago White Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/06/30,1901,06,30,CHA190106300,Detroit Tigers,Chicago White Sox,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/07/02,1901,07,02,CHA190107020,Detroit Tigers,Chicago White Sox,,Jack Haskell,"(none)","(none)","(none)",,,Jack Haskell,,
1901/07/12,1901,07,12,CHA190107120,Milwaukee Brewers,Chicago White Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/07/13,1901,07,13,CHA190107130,Milwaukee Brewers,Chicago White Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/07/14,1901,07,14,CHA190107140,Milwaukee Brewers,Chicago White Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/07/17,1901,07,17,CHA190107170,Baltimore Orioles,Chicago White Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/07/18,1901,07,18,CHA190107180,Baltimore Orioles,Chicago White Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/07/19,1901,07,19,CHA190107190,Baltimore Orioles,Chicago White Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/07/20,1901,07,20,CHA190107200,Philadelphia Athletics,Chicago White Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/07/21,1901,07,21,CHA190107210,Philadelphia Athletics,Chicago White Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/07/22,1901,07,22,CHA190107220,Philadelphia Athletics,Chicago White Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/07/23,1901,07,23,CHA190107230,Philadelphia Athletics,Chicago White Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
1901/07/24,1901,07,24,CHA190107240,Washington Senators,Chicago White Sox,,Joe Cantillon,"(none)","(none)","(none)",,,Joe Cantillon,,
